id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s,error
76,bocm,"Convocatoria contrato
– Resolución de 3 de enero de 2025, de la Gerencia Asistencial de Atención Primaria del Servicio Madrileño de Salud, por la que se hace pública la convocatoria de licitación denominada “Servicio para la prevención y el control de la legionelosis en los centros de salud, consultorios locales y otros edificios dependientes de la Gerencia Asistencial de Atención Primaria del Servicio Madrileño de Salud”",CONT_LIC,True,CONT_LIC,tipo_servicios,Convocatoria licitacion servicio legionelosis,True,convocatoria,"[""CONT_LIC""]","[""tipo_servicios""]",0.98,"La descripción contiene explícitamente ""convocatoria de licitación"" del objeto ""Servicio para la prevención y el control de la legionelosis"", lo que indica una licitación de servicios sanitarios (tipo_servicios). No hay mención de concesión ni de encomienda.",49.682,
77,boe,"Anuncio de licitación de: Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P. Objeto: Redacción de proyecto, estudio de seguridad y salud (arquitecto o ingeniero) y ejecución de las obras de reforma integral de la Sala Blanca existente en la planta baja del edificio, y de las obras de reacondicionamiento de un laboratorio tipo BSL2 (Biosecurity Level-2) del Instituto de Micro y Nanotecnología, de la Agencia Estatal Consejo Superior de Investigaciones Científicas. Expediente: 33183/25.",CONT_LIC,True,CONT_LIC,"tipo_obras, tipo_servicios",Licitacion mixta redaccion proyecto y ejecucion obras,True,anuncio,"[""CONT_LIC""]","[""tipo_obras"", ""tipo_servicios""]",0.98,"El texto contiene explícitamente ""Anuncio de licitación"" (señal CONT_LIC). El objeto incluye tanto ""Redacción de proyecto, estudio de seguridad y salud"" (servicios profesionales) como ""ejecución de las obras de reforma integral"" y ""obras de reacondicionamiento"" (tipo_obras), por lo que ambas subcategorías son aplicables.",57.472,
78,boe,Anuncio de licitación de: TGSS-Dirección provincial de Zaragoza. Objeto: Retirada y depósito de bienes embargados por las Unidades de Recaudación Ejecutiva dependientes de la Dirección Provincial de la TGSS de Zaragoza. Expediente: 2025/500010.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion retirada y deposito bienes embargados,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.95,"El texto indica explícitamente ""Anuncio de licitación"" y el objeto es la retirada y depósito de bienes embargados, lo que implica un suministro de bienes logísticos. La frase clave es ""Anuncio de licitación de: ... Retirada y depósito de bienes"".",49.717,
79,boe,Anuncio de licitación de: Subdirección General de la Oficina Presupuestaria y Gestión Económica. Objeto: Asistencia técnica para la dinamización y evaluación de la Estrategia Estatal para un nuevo modelo de cuidados en la comunidad: un proceso de desinstitucionalización. Expediente: 242950PA0002.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion asistencia tecnica evaluacion estrategia,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"Texto inicia con ""Anuncio de licitación"" lo que identifica el acto como una convocatoria de contratación (CONT_LIC). El objeto descrito, ""Asistencia técnica para la dinamización y evaluación..."", se enmarca claramente en la prestación de servicios (tipo_servicios).",48.823,
80,boe,"Anuncio de licitación de: Jefatura de Asuntos Económicos de la Guardia Civil. Objeto: Contrato de un servicio continúo de descontaminación biológica, de los distintos equipos de dotación del Departamento de Biología y de Medio Ambiente del SECRIM que evite cualquiertipo de contaminación biológica que pueda influir y alterar negativamente en los resultados de los informes periciales de ADN incursos como prueba en los distintos procedimientos judiciales. Expediente: E/0140/A/24/2.",CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion servicio descontaminacion biologica,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.98,"El texto indica explícitamente ""Anuncio de licitación"" para un ""Contrato de un servicio"", lo que encaja con la categoría CONT_LIC y el subtipo tipo_servicios por la naturaleza del objeto (descontaminación).",49.557,
81,boe,Anuncio de licitación de: ADIF - Presidencia. Objeto: Servicio mantenimiento instalaciones de combustible en ADIF 2025-2028. Expediente: 2.25/23108.0010.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion servicio mantenimiento instalaciones combustible,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto indica ""Anuncio de licitación"" para un servicio de mantenimiento de instalaciones, lo que corresponde a una convocatoria (CONT_LIC) con subcategoría de servicios. No hay menciones a concesión ni formalización de contrato.",47.627,
82,boe,"Anuncio de licitación de: Secretaría de Estado de Medio Ambiente. Objeto: Proyecto de recuperación del bosque de ribera y eliminación de la especie invasora Arundo donax en el rio Mula desde el embalse de Los Rodeos hasta la confluencia con el río Segura, en el marco del Plan de Recuperación, Transformación y Resiliencia (PRTR). Expediente: P02.C05.I2.P02.S09.A06.01.",CONT_LIC,True,CONT_LIC,tipo_obras,Licitacion proyecto recuperacion bosque de ribera: actuacion de obra ambiental,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.98,"El texto indica claramente ""Anuncio de licitación"" (etiqueta CONT_LIC). El objeto describe la ejecución de un proyecto de recuperación del bosque y eliminación de una especie, que implica actividades de gestión ambiental y obra forestal; al no ser construcción en edificación, se clasifica como tipo_servicios en este contexto.",51.366,
83,boe,"Resolución de 12 de diciembre de 2024, de la Dirección General de Producción Agroalimentaria y Cooperativas de la Consejería de Agricultura, Ganadería y Desarrollo Rural, por la que se da publicidad a la solicitud de modificación del pliego de condiciones de la denominación de origen protegida «Uclés».",CONT_LIC,False,,,Pliego de condiciones de Denominacion de Origen Protegida: no es pliego contractual,False,resolución,[],[],0.98,"El acto es una resolución sobre la modificación del pliego de condiciones de una Denominación de Origen Protegida (DOP) «Uclés», lo cual cae bajo las excepciones no relevantes según las reglas críticas (Pliego de condiciones de una DOP/IGP).",47.897,
84,boe,Anuncio de licitación de: Jefatura de Asuntos Económicos del Mando de Apoyo Logístico. Objeto: Mantenimiento y adquisición de repuestos para instalaciones vehiculares tácticas. Expediente: 2025/ETSAE0906/00000080E.,CONT_LIC,True,CONT_LIC,"tipo_servicios, tipo_suministros",Licitacion mantenimiento y adquisicion repuestos,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios"", ""tipo_suministros""]",0.95,"El texto describe un ""Anuncio de licitación"" cuyo objeto es el ""Mantenimiento y adquisición de repuestos"", lo que indica una combinación de servicios (mantenimiento) y suministros (adquisición). El término explícito ""licitación"" confirma la fase de convocatoria.",51.214,
85,boe,"Anuncio de licitación de: Dirección General de la Costa y el Mar. Objeto: Adaptación de la fachada marítima en el entorno de la playa Cerezo, T.M. Chilches (Castellón). Expediente: 12-0359.",CONT_LIC,True,CONT_LIC,tipo_obras,Licitacion adaptacion fachada maritima,True,anuncio,"[""CONT_LIC""]","[""tipo_obras""]",0.98,"El texto indica ""Anuncio de licitación"" y el objeto es ""Adaptación de la fachada marítima"", lo cual define claramente una licitación para una obra de construcción (adaptación). El fragmento clave es: ""Anuncio de licitación de... Objeto: Adaptación de la fachada"".",51.318,
86,bocm,"Convocatoria contrato
– Anuncio de 7 de febrero de 2025, por el que se convoca la licitación para la contratación del “Servicio de reparación de bastidores de bogie de trenes de las Series 7000 y 9000” (expediente 6012500046)",CONT_LIC,True,CONT_LIC,tipo_servicios,Convocatoria licitacion reparacion bastidores,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto contiene ""Convocatoria contrato"" y ""se convoca la licitación"", lo que indica un anuncio de licitación (CONT_LIC). El objeto es la reparación de bogies de trenes, que constituye una prestación de servicios de mantenimiento técnico (tipo_servicios).",49.354,
87,boe,"Anuncio de licitación de: ADIF - Presidencia. Objeto: Asistencia técnica para el control y vigilancia del contrato de ""Redacción de proyecto constructivo y ejecución de las obras de renovación de las instalaciones de seguridad de la línea 400. Tramo Peñalajo-Espeluy"". Expediente: 3.24/27507.0321.",CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion asistencia tecnica control y vigilancia de contrato de obras,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto dice explícitamente ""Anuncio de licitación de"", lo cual dispara la etiqueta CONT_LIC. El objeto es ""Asistencia técnica para el control y vigilancia del contrato"", que es una prestación de servicios, justificando la subcategoría tipo_servicios. Aunque el título menciona obras (""Renovación de las instalaciones""), la descripción del acto se refiere a la asistencia técnica (servicio) y no a la ejecución directa de la obra misma, por lo que se clasifica bajo servicios.",59.827,
88,boib,"Orden 5/2025, de 21 de febrero, por la que se modifica la Orden del consejero de Agricultura, Medio Ambiente y Territorio de 11 de abril de 2014 por la que se aprueba el pliego de condiciones y el reglamento de la Denominación de Origen Binissalem",CONT_LIC,False,,,Pliego de condiciones de Denominacion de Origen Binissalem: no contractual,False,orden,[],[],0.98,"La orden modifica una orden anterior sobre el pliego de condiciones y reglamento de una Denominación de Origen (Binissalem), lo que cae en la exclusión para ""Pliego de condiciones"" de DOP/IGP, no es un acto de contratación pública LCSP.",47.913,
89,boe,Anuncio de licitación de: Gerencia de Atención Sanitaria del Instituto Nacional de Gestión Sanitaria en Ceuta. Objeto: Suministro de fungibles para la sala de extracciones del área de atención sanitaria de Ceuta. Expediente: PA/2024/057/GCE.,CONT_LIC,True,CONT_LIC,tipo_suministros,Licitacion suministro fungibles,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.98,"La publicación es un ""Anuncio de licitación"" (señal explícita en la descripción) para el suministro de fungibles, lo que confirma la categoría CONT_LIC y la subcategoría tipo_suministros. El fragmento clave es: ""Anuncio de licitación... Objeto: Suministro de fungibles"".",52.623,
90,boe,Anuncio de licitación de: Jefatura de la Sección Económico Administrativa 22 - Base Aérea de Torrejón (Agrupación de Base). Objeto: (2024AM9003) Acuerdo Marco para el Suministro y Fabricación de UCFAS equipo árido chaqueta polar. Expediente: 2024/EA22/00001478E.,CONT_LIC,True,CONT_LIC,tipo_suministros,Licitacion AM suministro y fabricacion vestuario,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.98,"El texto indica explícitamente ""Anuncio de licitación"", lo que corresponde a la categoría CONT_LIC. Además, el objeto es un ""Suministro y Fabricación de UCFAS equipo árido chaqueta polar"", clasificándolo como tipo_suministros (bienes/equipamiento).",50.408,
91,bocm,"Convocatoria contrato
– Anuncio de 4 de marzo de 2025, por el que se convoca la licitación para la contratación del servicio de reparación y puesta a punto de los trenes U7157/7158/7159/7160/7161/7162 y U7115/7116/7117/7118/7119/7120, de Metro de Madrid. (Expediente 6012500063)",CONT_LIC,True,CONT_LIC,tipo_servicios,Convocatoria licitacion reparacion trenes,True,convocatoria,"[""CONT_LIC""]","[""tipo_servicios""]",0.98,"Es una ""Convocatoria"" para la contratación de un servicio (""servicio de reparación y puesta a punto de los trenes""), lo que encaja claramente en CONT_LIC con subcategoría tipo_servicios. El texto menciona explícitamente ""se convoca la licitación"", disparando la etiqueta CONT_LIC.",53.944,
92,boe,Anuncio de licitación de: Dirección de Adquisiciones del Mando de Apoyo Logístico del Ejército del Aire y del Espacio. Objeto: 20254021 Adquisición de un sistema C-UAS para Bases Aéreas. Expediente: 2025/EA02/00000200E.,CONT_LIC,True,CONT_LIC,tipo_suministros,Licitacion adquisicion sistema C-UAS,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.98,"El texto menciona explícitamente ""Anuncio de licitación"" y el objeto es la ""Adquisición de un sistema C-UAS"", lo que indica una fase de suministro (compra de bienes/equipamiento).",47.061,
93,boe,Anuncio de licitación de: ADIF - Presidencia. Objeto: Servicios para la redacción del proyecto de construcción para la renovación de la red ferroviaria de ancho métrico y la defensa contra inundaciones en el municipio de Zalla (Bizkaia). Expediente: 3.24/27506.0062.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion servicios redaccion proyecto ferroviario,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto indica ""Anuncio de licitación"", lo que identifica el acto como una convocatoria pública. El objeto es la redacción del proyecto de construcción y defensa contra inundaciones, que se clasifica como servicios profesionales (tipo_servicios) en lugar de ejecución directa de obras o suministro de bienes materiales.",49.994,
94,boe,Anuncio de licitación de: ADIF - Presidencia. Objeto: Consultoría y asistencia técnica para la actualización del proyecto constructivo de la nueva subestación eléctrica de tracción de Tolosa. Expediente: 3.24/27507.0263.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion consultoria actualizacion proyecto subestacion,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto indica ""Anuncio de licitación"" para una ""Consultoría y asistencia técnica"", lo que corresponde a la fase de convocatoria (CONT_LIC) con tipo de prestación servicios. El fragmento clave es: ""Anuncio de licitación de: ADIF - Presidencia... Objeto: Consultoría y asistencia técnica"".",51.368,
95,boe,"Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Cultura y Deporte. Objeto: Redacción del proyecto básico y de ejecución, estudio de seguridad y salud, coordinación de seguridad y salud y dirección de obra y de ejecución de las obras de consolidación y restauración del edificio Varadero en la isla de Pinto, la Talaya de Binissermenya y las Torres de protección del arsenal en la estación naval de Mahón- Menorca. Expediente: J240038.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicios redaccion proyecto y direccion de obras,True,anuncio,"[""CONT_FOR""]","[""tipo_obras""]",0.98,"El texto es un ""Anuncio de formalización de contratos"" para obras de consolidación y restauración de edificios (""consolidación y restauración del edificio Varadero""). La mención de dirección de obra confirma el tipo de prestación.",48.819,
96,boe,Anuncio de formalización de contratos de: Jefatura de la Sección Económico Administrativa 15 Agrupación del Cuartel General del Ejército del Aire. Objeto: Acuerdo Marco Circuitos Culturales 2025. Expediente: 2024/EA15/00003121.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion AM circuitos culturales,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"", lo cual activa la categoría CONT_FOR. El objeto, ""Acuerdo Marco Circuitos Culturales 2025"", implica una prestación de servicios culturales/organización de eventos, por lo que se clasifica como tipo_servicios.",50.634,
97,boe,"Anuncio de formalización de contratos de: Intendencia de Madrid. Objeto: TA Servicio de carga, transporte, colocación y almacenaje fondo archivístico CGA. Expediente: 2024/AR21U/00002493E.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio carga transporte almacenaje,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto es claramente un ""Anuncio de formalización de contratos"". El objeto, ""Servicio de carga, transporte, colocación y almacenaje fondo archivístico"", corresponde a un servicio logístico y de gestión (tipo_servicios). No hay mención de concesión ni de adjudicación definitiva.",49.925,
98,boe,"Anuncio de formalización de contratos de: Instituto Nacional de Administración Pública (INAP). Objeto: Servicio de realización, corrección y calificación de las pruebas de nivel de inglés profesional TOEIC y de francés TFI. Expediente: 202500000007.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio pruebas de idiomas,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto comienza con ""Anuncio de formalización de contratos"", que es la señal textual directa para la etiqueta CONT_FOR. El objeto descrito, ""realización, corrección y calificación de las pruebas... TOEIC y... TFI"", constituye claramente una prestación de servicios educativos y de evaluación, por lo que se asigna la subcategoría tipo_servicios.",53.236,
99,bocm,"Formalización contrato
– Resolución de 9 de enero de 2025, de la Dirección-Gerencia del Hospital Clínico “San Carlos” de Madrid, por la que se dispone la publicación en los boletines oficiales y en el “perfil del contratante” de la formalización de la 4.a y 5.a prórroga del contrato para el «Servicio de tratamiento de Diálisis Peritoneal y Hemodiálisis domiciliaria para el Servicio de Nefrología del Hospital Clínico “San Carlos” de Madrid»",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion prorroga contrato dialisis: hereda CONT_FOR,True,resolución,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"La descripción indica explícitamente ""formalización del contrato"" para un ""Servicio de tratamiento"", lo que confirma la categoría CONT_FOR y el subtipo de prestación como servicios sanitarios (tipo_servicios). La mención de prórrogas hereda las características del acto original.",51.056,
100,boe,"Anuncio de formalización de contratos de: Subsecretaría de Asuntos Exteriores, Unión Europea y Cooperación. Objeto: OBR-24/007 Contrato de obras para la demolición del ala sur e inclusión de medidas de seguridad en el Hospital Español de Tánger. Expediente: 2024SXB00155002.",CONT_FOR,True,CONT_FOR,tipo_obras,Formalizacion contrato de obras demolicion,True,anuncio,"[""CONT_FOR""]","[""tipo_obras""]",0.98,"El texto es un ""Anuncio de formalización de contratos"" (señal CONT_FOR) y el objeto explícitamente menciona ""Contrato de obras para la demolición"", lo que confirma la subcategoría tipo_obras.",47.424,
101,boe,"Anuncio de formalización de contratos de: Gerencia de la Entidad Estatal de Derecho Público Trabajo Penitenciario y Formación para el Empleo, M.P. Objeto: Servicio de soporte técnico a la administración de sistemas, bases de datos y comunicaciones. Expediente: 2024/00070.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio soporte tecnico sistemas,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto indica explícitamente ""Anuncio de formalización de contratos"", que define la categoría CONT_FOR. El objeto es un servicio técnico (""Soporte técnico""), lo que confirma la subcategoría tipo_servicios. No menciona ""concesión"" ni ""encargo"", por lo que no se aplican otras etiquetas.",51.361,
102,boe,Anuncio de formalización de contratos de: Agencia Española de Protección de Datos. Objeto: Servicio de comunicaciones y de ciberseguridad para la Agencia Española de Protección de Datos. Expediente: EX20240077.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio comunicaciones y ciberseguridad,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"El texto indica ""Anuncio de formalización de contratos"", que corresponde a la categoría CONT_FOR. El objeto es un ""Servicio de comunicaciones y de ciberseguridad"", identificable como tipo_servicios (servicios digitales). No hay mención a ""concesión"" en el objeto, por lo que no aplica CONT_CON.",51.547,
103,boe,Anuncio de formalización de contratos de: INSS-Dirección provincial de Toledo. Objeto: Servicio de limpieza de los locales adscritos a la Dirección Provincial del INSS en Toledo durante el periodo de 1 de enero de 2025 a 31 de diciembre de 2025. Expediente: 45/VC-207/24.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio limpieza,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto indica explícitamente ""Anuncio de formalización de contratos"", lo que corresponde a la categoría CONT_FOR. El objeto del contrato es un ""Servicio de limpieza"", lo cual encaja claramente con la subcategoría tipo_servicios (limpieza). No hay mención de concesión, por lo que no se aplica CONT_CON.",52.501,
104,bocm,"Formalización contrato
– Anuncio de 28 de enero de 2025, de formalización del contrato titulado “Servicio de soporte técnico para el mantenimiento de los sistemas de explotación en estaciones” (Expediente 6012400215)-[Contratos 7225000017 (lote 1); 7225000018 (lote 2); 7225000019 (lote 3)]",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio soporte mantenimiento estaciones,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"Es un ""Anuncio de formalización del contrato"" explícito, lo que encaja con la categoría CONT_FOR. El objeto es el ""Servicio de soporte técnico para el mantenimiento"", claramente clasificable como tipo_servicios. No hay mención a concesión alguna ni ocupación de dominio público.",52.15,
105,boe,Anuncio de formalización de contratos de: Dirección de Gestión Económica de la Jefatura de Apoyo Logístico de la Armada. Objeto: SINFO- Contrato de aistencia técnica para el mantenimiento simuladores tácticos y de navegación de la Armada (SIMTAC-GALEON-SIMNAV). Expediente: 2024/AR40U/00001904E.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion asistencia tecnica simuladores,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto indica explícitamente ""Anuncio de formalización de contratos"", lo que encaja con la categoría CONT_FOR. El objeto del contrato es ""asistencia técnica para el mantenimiento simuladores tácticos"", que corresponde a un servicio técnico/soporte (tipo_servicios). No hay mención a concesión, encomienda ni licitación, por lo que las otras categorías no aplican.",54.578,
106,boe,Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Trabajo y Economía Social. Objeto: Servicio de soporte especializado de la plataforma EPP del Ministerio de Trabajo y Economía Social. Expediente: 10000621/2024.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio soporte plataforma EPP,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"""Anuncio de formalización de contratos"" indica claramente la categoría CONT_FOR. El objeto ""Servicio de soporte especializado de la plataforma EPP"" define una prestación de servicios, lo que justifica la subcategoría tipo_servicios.",47.341,
107,boe,Anuncio de formalización de contratos de: Dirección General de Tráfico. Objeto: Suministro en régimen de alquiler de módulos prefabricados para el destacamento provisional del Subsector de Tráfico de Huelva en el Rocío. Expediente: 1DGT2J000303.,CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro alquiler modulos prefabricados,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.95,"El texto indica ""Anuncio de formalización de contratos"" (señal directa para CONT_FOR). El objeto es el suministro de módulos prefabricados, por lo que se infiere la subcategoría tipo_suministros.",47.229,
108,boib,Formalización de contrato laboral categoría A2,CONT_FOR,False,,,Formalizacion de contrato laboral: RRHH no LCSP,False,anuncio,[],[],0.95,"Se trata de una ""Formalización de contrato laboral categoría A2"", lo cual indica un acto de recursos humanos (adjudicación de plaza/puesto), no de contratación pública bajo la LCSP. Por tanto, is_relevant es False y no se asignan categorías de contratación pública.",45.879,
109,boe,Anuncio de formalización de contratos de: Instituto Nacional de Estadística INE. Objeto: Recogida de datos de la Encuesta sobre Innovación de las empresas 2024 y las Estadísticas sobre Actividades en I+D 2024. Expediente: 2024N0059014.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion recogida datos encuestas INE,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto indica ""Anuncio de formalización de contratos"", lo que define el tipo de acto administrativo como N1 (anuncio) y la categoría N2 como CONT_FOR. El objeto descrito, ""Recogida de datos..."", se identifica claramente como un servicio estadístico, clasificándolo en la subcategoría de tipo_servicios.",51.906,
110,boe,"Anuncio de formalización de contratos de: Dirección General del Instituto de Mayores y Servicios Sociales. Objeto: Prestación de los servicios de reserva y ocupación de plazas en los Balnearios de Arnoia, Lobios y Laias para el programa de Termalismo del Imserso. Expediente: 887/2024.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicios plazas balnearios Imserso,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto indica claramente ""Anuncio de formalización de contratos"", que corresponde a la categoría CONT_FOR. El objeto descrito es la prestación de servicios de reserva y ocupación de plazas, por lo que se añade la subcategoría tipo_servicios. Aunque el programa es del Imserso (un organismo público), el acto consiste en formalizar un contrato de servicios y no en una subvención, ajustándose así a las reglas de contratación pública (LCSP).",57.592,
111,boe,"Anuncio de formalización de contratos de: Subdirección General de Planificación y Gestión Económica. Objeto: Servicio de mantenimiento integral de las instalaciones en el Centro Penitenciario de A Lama (Pontevedra), CIS ""Carmen de Avendaño"" (Vigo) y UAR Hospital provincial (Pontevedra). Expediente: 020120240139.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion mantenimiento integral centros penitenciarios,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto comienza con ""Anuncio de formalización de contratos"", lo que encaja directamente en la categoría CONT_FOR. El objeto del contrato es un ""Servicio de mantenimiento integral"", lo cual confirma la subcategoría tipo_servicios.",47.54,
112,boe,Anuncio de formalización de contratos de: TGSS-Dirección provincial de Alicante. Objeto: Servicios de peonaje y transporte para la Tesorería General de la Seguridad Social de Alicante. Expediente: 2024/030034.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicios peonaje y transporte,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"El texto indica claramente ""Anuncio de formalización de contratos"" (señal CONT_FOR) y el objeto son ""Servicios de peonaje y transporte"", lo que define la prestación como tipo_servicios.",46.144,
113,boe,"Anuncio de formalización de contratos de: Subdirección General de Planificación y Gestión Económica. Objeto: Suministros de Gasóleo ""A"" a los establecimientos penitenciarios dependientes de la Secretaría General de Instituciones Penitenciarias en la Comunidad Autónoma de Canarias . Expediente: 02012024AM04.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro gasoleo,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto inicia con ""Anuncio de formalización de contratos"", lo cual cumple directamente con la señal de CONT_FOR para formalizar el contrato. Además, el objeto especifica claramente ""Suministros de Gasóleo 'A'"", identificando al subcontrato como tipo_suministros, descartando cualquier duda sobre el objeto del contrato.",51.768,
114,boe,"Anuncio de formalización de contratos de: Dirección del Instituto Nacional de Gestión Sanitaria (INGESA). Objeto: Suministro de tres desfibriladores externos semiautomáticos (DESA), mediante el sistema de arrendamiento financiero (renting) sin opción de compra con destino alEdificio c/ Alcalá nº 56 de Madrid. Expediente: PASA 2024/093.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro desfibriladores en renting,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto inicia con ""Anuncio de formalización de contratos"", lo que identifica claramente el tipo de acto (CONT_FOR). El objeto se refiere explícitamente al ""Suministro de tres desfibriladores externos semiautomáticos"", lo que indica un contrato de suministro, no de construcción ni servicios puros.",51.059,
115,boe,Anuncio de formalización de contratos de: Intendente de Ferrol. Objeto: Sostenimiento de actuadores de válvulas motorizadas y sus accesorios. Expediente: 2024/AR42U/00002890E.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion sostenimiento actuadores valvulas,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.95,"El texto inicia con ""Anuncio de formalización de contratos"", lo que activa directamente la categoría CONT_FOR. El objeto ""Sostenimiento de actuadores de válvulas motorizadas y sus accesorios"" se refiere al suministro y mantenimiento de componentes físicos, clasificándolo como tipo_suministros.",49.836,
116,boe,Anuncio de formalización de contratos de: Mutualidad General Judicial MUGEJU. Objeto: Concierto de la Mutualidad General Judicial con entidades de seguro para el aseguramiento del acceso a la asistencia sanitaria en territorio nacional a los beneficiarios de la misma durante 2025-2026. Expediente: 2024_001 CONC SANIT 25 26.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion concierto sanitario MUGEJU con aseguradoras,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto indica claramente ""Anuncio de formalización de contratos"" lo que identifica el acto como una formalización (CONT_FOR). El objeto es un ""Concierto... para el aseguramiento del acceso a la asistencia sanitaria"", que constituye una prestación de servicios de tipo seguro/sanitario, por lo que se añade la subcategoría tipo_servicios.",52.62,
117,boe,"Anuncio de formalización de contratos de: Jefatura de Intendencia de Asuntos Económicos Sur. Objeto: Suministro de material por lotes para el Centro de Operaciones de Artillería de Costa del RACTA 4 Tarifa, Cádiz. Expediente: 2024/ETSAE0226/00009214E.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro material por lotes,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto indica claramente ""Anuncio de formalización de contratos"", lo cual encaja con la categoría CONT_FOR. El objeto es el ""Suministro de material por lotes"", lo que identifica la prestación como tipo_suministros. No hay mención de concesión, por tanto, no se asigna CONT_CON.",51.582,
